system,load,request_id,planned_offset_s,actual_send_s,ttft_s,e2el_s,completed_s,input_length,success,error,prompt_tokens_match
afd_mbt65536,1x,formal-1-000263,78.001,78.003797,4.417562,4.417607,82.421405,14015,True,,True
afd_mbt65536,1x,formal-1-000264,78.001,78.001711,1.939153,1.939196,79.940907,15203,True,,True
afd_mbt65536,1x,formal-1-000265,78.001,78.00413,3.983183,3.983213,81.987344,1473,True,,True
afd_mbt65536,1x,formal-1-000266,78.001,78.002758,2.225259,2.225299,80.228056,897,True,,True
afd_mbt65536,1x,formal-1-000267,78.001,78.002572,3.706086,3.706127,81.708699,4152,True,,True
afd_mbt65536,1x,formal-1-000268,78.001,78.003298,4.417871,4.417916,82.421215,24291,True,,True
afd_mbt65536,1x,formal-1-000269,78.001,78.002987,3.684423,3.684475,81.687463,13337,True,,True
afd_mbt65536,1x,formal-1-000270,78.001,78.005637,2.2226,2.222627,80.228264,8257,True,,True
afd_mbt65536,1x,formal-1-000271,81.001,81.003273,3.556559,3.556592,84.559865,14422,True,,True
afd_mbt65536,1x,formal-1-000272,81.001,81.003515,6.181306,6.181353,87.184868,24584,True,,True
afd_mbt65536,1x,formal-1-000273,81.001,81.003152,2.950156,2.950189,83.953341,18825,True,,True
afd_mbt65536,1x,formal-1-000274,81.001,81.003632,5.495479,5.495519,86.499151,12714,True,,True
afd_mbt65536,1x,formal-1-000275,81.001,81.003868,3.300547,3.300592,84.304459,16199,True,,True
afd_mbt65536,1x,formal-1-000276,81.001,81.002851,6.182305,6.182346,87.185197,8313,True,,True
afd_mbt65536,1x,formal-1-000277,81.001,81.004216,2.598818,2.598856,83.603072,15605,True,,True
afd_mbt65536,1x,formal-1-000278,81.001,81.002256,6.182736,6.182779,87.185035,6518,True,,True
afd_mbt65536,1x,formal-1-000279,81.001,81.00204,2.888117,2.888159,83.890198,2841,True,,True
afd_mbt65536,1x,formal-1-000280,81.001,81.002493,2.88745,2.887502,83.889995,25707,True,,True
afd_mbt65536,1x,formal-1-000281,81.001,81.004986,3.555088,3.555123,84.560108,19201,True,,True
afd_mbt65536,1x,formal-1-000282,81.001,81.003002,5.496304,5.496331,86.499333,17440,True,,True
afd_mbt65536,1x,formal-1-000283,84.001,84.002933,2.381539,2.381577,86.38451,6497,True,,True
afd_mbt65536,1x,formal-1-000284,84.001,84.001407,1.577783,1.577843,85.57925,893,True,,True
afd_mbt65536,1x,formal-1-000285,84.001,84.00183,1.183051,1.183086,85.184916,3931,True,,True
afd_mbt65536,1x,formal-1-000286,84.001,84.001628,1.153032,1.153073,85.154701,2144,True,,True
afd_mbt65536,1x,formal-1-000287,84.001,84.002011,2.382618,2.382643,86.384654,6909,True,,True
afd_mbt65536,1x,formal-1-000288,84.001,84.002776,3.31183,3.31186,87.314636,14489,True,,True
afd_mbt65536,1x,formal-1-000289,84.001,84.002357,5.036286,5.036317,89.038674,37071,True,,True
afd_mbt65536,1x,formal-1-000290,84.001,84.002627,5.035862,5.035915,89.038542,902,True,,True
afd_mbt65536,1x,formal-1-000291,84.001,84.002498,3.312278,3.312329,87.314826,10731,True,,True
afd_mbt65536,1x,formal-1-000292,84.001,84.003361,4.31475,4.314808,88.318169,17111,True,,True
afd_mbt65536,1x,formal-1-000293,87.0,87.003356,1.958181,1.958206,88.961563,4177,True,,True
afd_mbt65536,1x,formal-1-000294,87.0,87.00093,0.663862,0.663898,87.664828,2152,True,,True
afd_mbt65536,1x,formal-1-000295,87.0,87.002304,7.692532,7.692573,94.694877,46239,True,,True
afd_mbt65536,1x,formal-1-000296,87.0,87.002538,1.802676,1.80272,88.805258,1484,True,,True
afd_mbt65536,1x,formal-1-000297,87.0,87.00272,1.958614,1.958674,88.961395,8834,True,,True
afd_mbt65536,1x,formal-1-000298,87.0,87.00121,0.745507,0.745537,87.746747,3695,True,,True
afd_mbt65536,1x,formal-1-000299,87.0,87.001677,5.994573,5.99464,92.996317,24344,True,,True
afd_mbt65536,1x,formal-1-000300,87.0,87.001949,5.994469,5.99451,92.996459,3055,True,,True
afd_mbt65536,1x,formal-1-000301,87.0,87.003965,7.69071,7.690779,94.694744,1188,True,,True
afd_mbt65536,1x,formal-1-000302,90.001,90.003968,1.705082,1.705147,91.709115,1683,True,,True
afd_mbt65536,1x,formal-1-000303,90.001,90.003303,0.83291,0.833,90.836303,2242,True,,True
afd_mbt65536,1x,formal-1-000304,90.001,90.002404,1.790731,1.790773,91.793178,17035,True,,True
afd_mbt65536,1x,formal-1-000305,90.001,90.002627,1.236747,1.236793,91.23942,9466,True,,True
afd_mbt65536,1x,formal-1-000306,90.001,90.002776,0.746392,0.746455,90.749231,1060,True,,True
afd_mbt65536,1x,formal-1-000307,90.001,90.003878,2.800668,2.800756,92.804634,14581,True,,True
afd_mbt65536,1x,formal-1-000308,90.001,90.00308,1.289667,1.289702,91.292782,10919,True,,True
afd_mbt65536,1x,formal-1-000309,90.001,90.003178,3.235068,3.235122,93.2383,14452,True,,True
afd_mbt65536,1x,formal-1-000310,93.001,93.00314,1.915547,1.915597,94.918737,14328,True,,True
afd_mbt65536,1x,formal-1-000311,93.001,93.002239,1.887149,1.887202,94.889441,15666,True,,True
afd_mbt65536,1x,formal-1-000312,93.001,93.002856,6.173598,6.173655,99.17651,51976,True,,True
afd_mbt65536,1x,formal-1-000313,93.001,93.004533,3.125449,3.12552,96.130053,20095,True,,True
afd_mbt65536,1x,formal-1-000314,93.001,93.002441,1.124782,1.124842,94.127283,5738,True,,True
afd_mbt65536,1x,formal-1-000315,93.001,93.001624,1.045913,1.045983,94.047606,3852,True,,True
afd_mbt65536,1x,formal-1-000316,93.001,93.001909,1.07641,1.076479,94.078388,4606,True,,True
afd_mbt65536,1x,formal-1-000317,93.001,93.003708,2.703708,2.703776,95.707483,6022,True,,True
afd_mbt65536,1x,formal-1-000318,96.001,96.004309,2.877356,2.877452,98.881761,905,True,,True
afd_mbt65536,1x,formal-1-000319,96.001,96.003428,1.921099,1.921147,97.924575,895,True,,True
afd_mbt65536,1x,formal-1-000320,96.001,96.004185,2.877688,2.877733,98.881918,12732,True,,True
afd_mbt65536,1x,formal-1-000321,96.001,96.003281,1.320907,1.32094,97.32422,2111,True,,True
afd_mbt65536,1x,formal-1-000322,96.001,96.003045,5.014965,5.015008,101.018053,12309,True,,True
afd_mbt65536,1x,formal-1-000323,96.001,96.002724,1.669241,1.669319,97.672042,9928,True,,True
afd_mbt65536,1x,formal-1-000324,96.001,96.003733,1.304701,1.304744,97.308477,921,True,,True
afd_mbt65536,1x,formal-1-000325,96.001,96.002016,1.320108,1.320156,97.322172,4037,True,,True
afd_mbt65536,1x,formal-1-000326,96.001,96.003614,3.890799,3.890874,99.894489,24187,True,,True
afd_mbt65536,1x,formal-1-000327,96.001,96.00406,2.990046,2.990132,98.994192,14216,True,,True
afd_mbt65536,1x,formal-1-000328,96.001,96.00249,1.304214,1.304313,97.306803,1292,True,,True
afd_mbt65536,1x,formal-1-000329,99.0,99.002971,1.80855,1.808604,100.811575,1544,True,,True
afd_mbt65536,1x,formal-1-000330,99.0,99.002575,2.347249,2.347288,101.349863,9790,True,,True
afd_mbt65536,1x,formal-1-000331,99.0,99.000407,1.061078,1.061145,100.061552,898,True,,True
afd_mbt65536,1x,formal-1-000332,99.0,99.001205,4.191201,4.191253,103.192458,31509,True,,True
afd_mbt65536,1x,formal-1-000333,99.0,99.002071,2.015753,2.015813,101.017883,3162,True,,True
afd_mbt65536,1x,formal-1-000334,99.0,99.002258,1.659378,1.659432,100.661691,10805,True,,True
afd_mbt65536,1x,formal-1-000335,99.0,99.000744,1.064935,1.064973,100.065716,989,True,,True
afd_mbt65536,1x,formal-1-000336,99.0,99.001908,1.145603,1.145684,100.147593,5038,True,,True
afd_mbt65536,1x,formal-1-000337,102.001,102.002162,0.965788,0.965844,102.968006,898,True,,True
afd_mbt65536,1x,formal-1-000338,102.001,102.002574,3.287394,3.287457,105.290031,25205,True,,True
afd_mbt65536,1x,formal-1-000339,102.001,102.003016,1.111279,1.11136,103.114377,4846,True,,True
afd_mbt65536,1x,formal-1-000340,102.001,102.002834,1.012183,1.012234,103.015067,2371,True,,True
afd_mbt65536,1x,formal-1-000341,102.001,102.003432,1.0899,1.089943,103.093375,4780,True,,True
afd_mbt65536,1x,formal-1-000342,102.001,102.003778,1.151065,1.151123,103.154901,5025,True,,True
afd_mbt65536,1x,formal-1-000343,102.001,102.004828,2.223282,2.223337,104.228165,10217,True,,True
afd_mbt65536,1x,formal-1-000344,105.0,105.002439,0.941352,0.941411,105.943849,4016,True,,True
afd_mbt65536,1x,formal-1-000345,105.0,105.003861,4.684822,4.68485,109.688711,9255,True,,True
afd_mbt65536,1x,formal-1-000346,105.0,105.003713,3.173933,3.173968,108.177681,1817,True,,True
afd_mbt65536,1x,formal-1-000347,105.0,105.001482,1.07567,1.075726,106.077209,6750,True,,True
afd_mbt65536,1x,formal-1-000348,105.0,105.004414,2.248374,2.248423,107.252837,9364,True,,True
afd_mbt65536,1x,formal-1-000349,105.0,105.002757,1.115803,1.11588,106.118637,8187,True,,True
afd_mbt65536,1x,formal-1-000350,105.0,105.004086,3.17335,3.173404,108.17749,21912,True,,True
afd_mbt65536,1x,formal-1-000351,105.0,105.001645,2.926817,2.926866,107.928511,29874,True,,True
afd_mbt65536,1x,formal-1-000352,105.0,105.003339,3.510725,3.510778,108.514117,16873,True,,True
afd_mbt65536,1x,formal-1-000353,105.0,105.003495,4.684949,4.685011,109.688506,11408,True,,True
afd_mbt65536,1x,formal-1-000354,105.0,105.002977,2.250135,2.250204,107.253181,898,True,,True
afd_mbt65536,1x,formal-1-000355,105.0,105.001104,1.74805,1.748102,106.749206,15241,True,,True
afd_mbt65536,1x,formal-1-000356,108.001,108.002291,1.148783,1.148843,109.151134,8520,True,,True
afd_mbt65536,1x,formal-1-000357,108.001,108.004567,1.872796,1.87283,109.877397,5163,True,,True
afd_mbt65536,1x,formal-1-000358,108.001,108.00356,1.814548,1.814596,109.818156,4225,True,,True
afd_mbt65536,1x,formal-1-000359,108.001,108.001699,2.182384,2.182443,110.184142,22390,True,,True
afd_mbt65536,1x,formal-1-000360,108.001,108.00326,7.204906,7.204963,115.208223,20654,True,,True
afd_mbt65536,1x,formal-1-000361,108.001,108.003026,7.204891,7.204956,115.207982,41502,True,,True
afd_mbt65536,1x,formal-1-000362,108.001,108.002547,1.112718,1.112784,109.115331,7456,True,,True
afd_mbt65536,1x,formal-1-000363,111.001,111.003411,1.000064,1.000091,112.003502,3614,True,,True
afd_mbt65536,1x,formal-1-000364,111.001,111.002849,3.52786,3.52792,114.530768,19733,True,,True
afd_mbt65536,1x,formal-1-000365,111.001,111.004556,2.955957,2.956022,113.960578,1475,True,,True
afd_mbt65536,1x,formal-1-000366,111.001,111.006592,3.524268,3.524319,114.530911,5708,True,,True
afd_mbt65536,1x,formal-1-000367,111.001,111.003986,0.954416,0.954466,111.958452,902,True,,True
afd_mbt65536,1x,formal-1-000368,111.001,111.006873,3.028416,3.028474,114.035347,3877,True,,True
afd_mbt65536,1x,formal-1-000369,111.001,111.007158,2.914161,2.914259,113.921417,1102,True,,True
afd_mbt65536,1x,formal-1-000370,111.001,111.004284,2.955931,2.955976,113.96026,900,True,,True
afd_mbt65536,1x,formal-1-000371,111.001,111.00211,0.997986,0.998017,112.000127,4399,True,,True
afd_mbt65536,1x,formal-1-000372,111.001,111.004942,3.03054,3.030577,114.035519,8385,True,,True
afd_mbt65536,1x,formal-1-000373,111.001,111.002471,4.692779,4.692854,115.695325,14179,True,,True
afd_mbt65536,1x,formal-1-000374,111.001,111.005146,4.689827,4.689873,115.69502,30568,True,,True
afd_mbt65536,1x,formal-1-000375,111.001,111.004744,0.955669,0.9557,111.960443,943,True,,True
afd_mbt65536,1x,formal-1-000376,111.001,111.003802,0.981444,0.981491,111.985293,896,True,,True
afd_mbt65536,1x,formal-1-000377,111.001,111.00641,7.670736,7.670783,118.677192,902,True,,True
afd_mbt65536,1x,formal-1-000378,111.001,111.003123,2.917857,2.917912,113.921035,1908,True,,True
afd_mbt65536,1x,formal-1-000379,114.001,114.002673,4.914675,4.91471,118.917382,897,True,,True
afd_mbt65536,1x,formal-1-000380,114.001,114.003972,3.561872,3.561913,117.565885,12212,True,,True
afd_mbt65536,1x,formal-1-000381,114.001,114.001797,2.063382,2.063423,116.06522,1925,True,,True
afd_mbt65536,1x,formal-1-000382,114.001,114.002144,4.67517,4.675205,118.677349,32245,True,,True
afd_mbt65536,1x,formal-1-000383,114.001,114.005408,4.911743,4.911788,118.917196,24604,True,,True
afd_mbt65536,1x,formal-1-000384,114.001,114.002473,1.789483,1.789531,115.792005,14058,True,,True
afd_mbt65536,1x,formal-1-000385,114.001,114.003476,1.265001,1.265058,115.268534,895,True,,True
afd_mbt65536,1x,formal-1-000386,114.001,114.002888,1.828172,1.828212,115.8311,15629,True,,True
afd_mbt65536,1x,formal-1-000387,114.001,114.003243,2.062142,2.062191,116.065435,2382,True,,True
afd_mbt65536,1x,formal-1-000388,114.001,114.003092,4.913865,4.913911,118.917002,12262,True,,True
afd_mbt65536,1x,formal-1-000389,114.001,114.004769,3.560956,3.561001,117.56577,9214,True,,True
afd_mbt65536,1x,formal-1-000390,114.001,114.00146,0.918258,0.918296,114.919756,1874,True,,True
afd_mbt65536,1x,formal-1-000391,117.001,117.003352,2.932631,2.932669,119.936021,10738,True,,True
afd_mbt65536,1x,formal-1-000392,117.001,117.003765,2.658427,2.658476,119.662241,3137,True,,True
afd_mbt65536,1x,formal-1-000393,117.001,117.002601,2.514084,2.514141,119.516742,9167,True,,True
afd_mbt65536,1x,formal-1-000394,117.001,117.003508,1.167159,1.167206,118.170713,5884,True,,True
afd_mbt65536,1x,formal-1-000395,117.001,117.002972,2.659095,2.659134,119.662106,3679,True,,True
afd_mbt65536,1x,formal-1-000396,117.001,117.002376,1.128288,1.128325,118.130701,5279,True,,True
afd_mbt65536,1x,formal-1-000397,117.001,117.00366,2.640509,2.640551,119.644212,2842,True,,True
afd_mbt65536,1x,formal-1-000398,117.001,117.002813,1.227287,1.227328,118.230141,7406,True,,True
afd_mbt65536,1x,formal-1-000399,117.001,117.004787,2.639665,2.639719,119.644505,8350,True,,True
afd_mbt65536,1x,formal-1-000400,120.001,120.001914,0.926124,0.926176,120.928089,915,True,,True
afd_mbt65536,1x,formal-1-000401,120.001,120.002129,1.184003,1.184047,121.186176,7992,True,,True
afd_mbt65536,1x,formal-1-000402,120.001,120.002923,0.913735,0.913786,120.916709,1160,True,,True
afd_mbt65536,1x,formal-1-000403,120.001,120.00156,1.127733,1.127786,121.129345,5997,True,,True
afd_mbt65536,1x,formal-1-000404,120.001,120.00409,1.733188,1.733231,121.737321,2915,True,,True
afd_mbt65536,1x,formal-1-000405,120.001,120.003173,1.596229,1.596277,121.59945,1494,True,,True
afd_mbt65536,1x,formal-1-000406,120.001,120.002521,1.210919,1.210975,121.213496,8286,True,,True
afd_mbt65536,1x,formal-1-000407,120.001,120.001205,1.177084,1.177118,121.178323,7763,True,,True
afd_mbt65536,1x,formal-1-000408,120.001,120.003043,3.003862,3.003906,123.006949,21905,True,,True
afd_mbt65536,1x,formal-1-000409,123.001,123.004932,5.769345,5.769372,128.774303,7540,True,,True
afd_mbt65536,1x,formal-1-000410,123.001,123.002635,2.09739,2.097427,125.100063,19424,True,,True
afd_mbt65536,1x,formal-1-000411,123.001,123.003919,2.412612,2.412671,125.41659,908,True,,True
afd_mbt65536,1x,formal-1-000412,123.001,123.00337,1.409593,1.409637,124.413008,10616,True,,True
afd_mbt65536,1x,formal-1-000413,123.001,123.004085,1.856567,1.856614,124.860699,899,True,,True
afd_mbt65536,1x,formal-1-000414,123.001,123.004227,1.39427,1.394315,124.398542,1254,True,,True
afd_mbt65536,1x,formal-1-000415,123.001,123.003182,0.81034,0.81037,123.813552,3854,True,,True
afd_mbt65536,1x,formal-1-000416,123.001,123.003772,1.729777,1.729824,124.733596,5830,True,,True
afd_mbt65536,1x,formal-1-000417,123.001,123.005818,5.617237,5.617279,128.623097,40409,True,,True
afd_mbt65536,1x,formal-1-000418,123.001,123.003504,1.77791,1.77795,124.781453,15506,True,,True
afd_mbt65536,1x,formal-1-000419,123.001,123.002413,0.791096,0.791141,123.793554,3416,True,,True
afd_mbt65536,1x,formal-1-000420,123.001,123.002871,3.946968,3.947023,126.949894,40912,True,,True
afd_mbt65536,1x,formal-1-000421,126.0,126.002628,2.771495,2.771531,128.774159,14362,True,,True
afd_mbt65536,1x,formal-1-000422,126.0,126.001587,1.010062,1.010107,127.011694,7339,True,,True
afd_mbt65536,1x,formal-1-000423,126.0,126.001821,1.596225,1.596265,127.598086,15103,True,,True
afd_mbt65536,1x,formal-1-000424,126.0,126.003618,3.266255,3.266301,129.269919,3633,True,,True
afd_mbt65536,1x,formal-1-000425,126.0,126.003495,3.086032,3.086072,129.089567,1242,True,,True
afd_mbt65536,1x,formal-1-000426,126.0,126.001089,2.568291,2.568336,128.569426,26270,True,,True
afd_mbt65536,1x,formal-1-000427,126.0,126.001359,2.583939,2.58398,128.585339,26371,True,,True
afd_mbt65536,1x,formal-1-000428,126.0,126.003075,2.127382,2.12742,128.130495,947,True,,True
afd_mbt65536,1x,formal-1-000429,126.0,126.0033,3.668745,3.668791,129.672091,8014,True,,True
afd_mbt65536,1x,formal-1-000430,129.0,129.001072,0.883138,0.883178,129.88425,4261,True,,True
afd_mbt65536,1x,formal-1-000431,129.0,129.002584,2.01482,2.014885,131.017469,900,True,,True
afd_mbt65536,1x,formal-1-000432,129.0,129.002286,3.106556,3.106598,132.108884,25936,True,,True
afd_mbt65536,1x,formal-1-000433,129.0,129.000949,0.806799,0.80684,129.807789,3738,True,,True
afd_mbt65536,1x,formal-1-000434,129.0,129.002063,1.313916,1.313956,130.316019,7487,True,,True
afd_mbt65536,1x,formal-1-000435,129.0,129.003014,2.03259,2.032625,131.03564,3586,True,,True
afd_mbt65536,1x,formal-1-000436,129.0,129.001828,2.033617,2.033669,131.035497,8751,True,,True
afd_mbt65536,1x,formal-1-000437,129.0,129.000651,1.646819,1.646857,130.647509,13855,True,,True
afd_mbt65536,1x,formal-1-000438,129.0,129.001425,1.517092,1.517129,130.518554,3813,True,,True
afd_mbt65536,1x,formal-1-000439,132.0,132.003255,2.200464,2.200499,134.203754,21676,True,,True
afd_mbt65536,1x,formal-1-000440,132.0,132.001708,2.349634,2.349684,134.351392,22653,True,,True
afd_mbt65536,1x,formal-1-000441,132.0,132.002157,4.951885,4.951936,136.954093,50695,True,,True
afd_mbt65536,1x,formal-1-000442,132.0,132.002364,5.927112,5.927157,137.929521,61494,True,,True
afd_mbt65536,1x,formal-1-000443,132.0,132.00192,1.671724,1.671779,133.673699,15399,True,,True
afd_mbt65536,1x,formal-1-000444,135.001,135.002208,1.587742,1.587792,136.59,13253,True,,True
afd_mbt65536,1x,formal-1-000445,135.001,135.00431,2.162082,2.162127,137.166437,11596,True,,True
afd_mbt65536,1x,formal-1-000446,135.001,135.003142,0.784424,0.784458,135.7876,1926,True,,True
afd_mbt65536,1x,formal-1-000447,135.001,135.002697,0.78778,0.787825,135.790522,895,True,,True
afd_mbt65536,1x,formal-1-000448,135.001,135.003273,2.535624,2.535691,137.538964,16321,True,,True
afd_mbt65536,1x,formal-1-000449,135.001,135.002928,5.228761,5.228812,140.23174,33185,True,,True
afd_mbt65536,1x,formal-1-000450,135.001,135.002463,0.774764,0.774826,135.777288,1915,True,,True
afd_mbt65536,1x,formal-1-000451,135.001,135.003835,2.153829,2.153881,137.157717,2079,True,,True
afd_mbt65536,1x,formal-1-000452,138.0,138.000921,2.103068,2.103122,140.104043,18015,True,,True
afd_mbt65536,1x,formal-1-000453,138.0,138.003001,3.171808,3.171852,141.174854,897,True,,True
afd_mbt65536,1x,formal-1-000454,138.0,138.002871,2.020295,2.02034,140.023211,8116,True,,True
afd_mbt65536,1x,formal-1-000455,138.0,138.00262,2.848502,2.848549,140.851168,7312,True,,True
afd_mbt65536,1x,formal-1-000456,138.0,138.000578,1.112543,1.112579,139.113157,6655,True,,True
afd_mbt65536,1x,formal-1-000457,138.0,138.003926,2.847065,2.847109,140.851035,9672,True,,True
afd_mbt65536,1x,formal-1-000458,138.0,138.004268,3.170709,3.17075,141.175018,939,True,,True
afd_mbt65536,1x,formal-1-000459,138.0,138.003271,1.780068,1.780119,139.78339,1777,True,,True
afd_mbt65536,1x,formal-1-000460,138.0,138.001079,1.258634,1.258674,139.259752,8513,True,,True
afd_mbt65536,1x,formal-1-000461,138.0,138.00178,2.546261,2.546307,140.548087,4283,True,,True
afd_mbt65536,1x,formal-1-000462,138.0,138.001997,0.90864,0.908682,138.910679,4436,True,,True
afd_mbt65536,1x,formal-1-000463,138.0,138.002166,3.358695,3.358736,141.360903,3813,True,,True
afd_mbt65536,1x,formal-1-000464,138.0,138.001208,0.767861,0.767918,138.769126,1804,True,,True
afd_mbt65536,1x,formal-1-000465,138.0,138.003398,3.357577,3.357614,141.361011,893,True,,True
afd_mbt65536,1x,formal-1-000466,138.0,138.00354,2.544083,2.544134,140.547674,3331,True,,True
afd_mbt65536,1x,formal-1-000467,141.0,141.000638,0.904965,0.905003,141.905641,1495,True,,True
afd_mbt65536,1x,formal-1-000468,141.0,141.001472,4.7756,4.775644,145.777117,1507,True,,True
afd_mbt65536,1x,formal-1-000469,141.0,141.001685,1.567604,1.567649,142.569334,899,True,,True
afd_mbt65536,1x,formal-1-000470,141.0,141.002311,2.072148,2.072193,143.074504,13503,True,,True
afd_mbt65536,1x,formal-1-000471,141.0,141.001842,4.775063,4.775104,145.776946,37996,True,,True
afd_mbt65536,1x,formal-1-000472,141.0,141.002433,2.096888,2.096923,143.099356,2399,True,,True
afd_mbt65536,1x,formal-1-000473,141.0,141.000415,1.041859,1.041906,142.042321,6334,True,,True
afd_mbt65536,1x,formal-1-000474,141.0,141.001293,2.097877,2.097906,143.099199,2092,True,,True
afd_mbt65536,1x,formal-1-000475,141.0,141.000975,1.009312,1.009351,142.010327,4697,True,,True
afd_mbt65536,1x,formal-1-000476,141.0,141.003821,2.158222,2.158251,143.162072,3493,True,,True
afd_mbt65536,1x,formal-1-000477,141.0,141.001129,0.917655,0.917698,141.918827,1303,True,,True
